location	distance	lucky_number
sxk3rx	19.09200105	0
sxk3qr	23.4131709	1063
sxkdkf	9.318282923	243
sxkc2z	18.05794701	881
sxkcdm	22.32452159	0
sxk93w	12.97679126	423
sx7fw8	81.21539791	467
sxk9mv	10.15213233	0
sxkcdv	24.14448253	511
sxk66z	37.15184757	0
sxkb8m	27.49100168	1580
sxk91z	15.39250542	0
sxkb6n	34.70739781	0
sxk6pb	16.95922787	0
sxk99u	10.26254321	84
sxk3yg	20.37384824	0
sx7fvd	85.95607515	0
sxkbsb	40.87633201	0
sxk3rc	20.01095972	0
sxk97m	9.378082353	0
sxk9ku	9.353191363	1439
sxk9pm	17.36876398	0
sxk3z4	19.46337903	658
sxk6np	24.25737261	0
sx7fqx	81.12442663	538
sxk8zt	21.87592025	0
sxk33g	40.04649123	0
sxk664	38.94855005	0
sxk3zh	19.46064912	0
sxk3gs	32.35668204	115
sxk9jf	16.23972229	469
sxkc5k	29.32499819	0
sxk6ss	32.45322712	0
sxk9rb	17.30419079	0
sxk33x	40.41889028	0
sxkd82	19.6068263	1538
sxk9r4	14.46512789	1578
sx7cw0	82.42421493	0
sxk3wb	21.46980731	0
sxk6sk	33.26827659	0
sxk99v	10.02150042	0
sxk9q2	13.72268456	396
sxk9hr	12.24732113	107
sxkc64	23.53479618	446
sxk91k	17.97372504	0
sxk3g9	32.37906199	1387
sxk66x	38.02256349	290
sxk3xh	19.9270832	0
sxkbj8	49.63750509	0
sxkb92	32.08311296	978
sxk9j8	17.13152176	0
sxkbjf	49.40340764	1609
sxkbb2	25.9567876	30
sxk9ky	8.154802438	892
sxk3xe	18.28670514	1516
sxkf1g	20.74367773	0
sxkdkv	11.12566816	323
sxk6qe	23.41483959	0
sxk3zz	16.86105466	0
sxk3t9	25.73283986	0
sxkbe4	35.29005751	1078
sxk656	33.53629247	0
sxk9f8	6.809684951	0
sx7cmw	84.3755372	1586
sxk92y	15.25485825	0
sxkbj8	49.63750509	0
sxkfnc	38.76114528	0
sxk8zt	21.87592025	0
sx7ghq	92.22276061	0
sxkbg6	32.71239741	0
sxk9mp	7.822595367	199
sxk4pv	46.55583417	0
sxkb8s	28.50448393	0
sxk3qr	23.4131709	0
sxk1xf	46.52030593	762
sxk8xm	25.71213389	91
sxk905	21.56298878	167
sxk3ex	32.45163163	0
sxk9d4	10.05033635	0
sxk9dm	8.335020861	296
sxk9w9	10.234798	775
sxk1qy	50.51913498	0
sxk99w	10.69181101	0
sxk1rn	49.60894469	0
sxk920	19.60521848	0
sxkbkx	40.57830641	1097
sxk9qx	11.01165228	0
sxkbbs	24.55183921	0
sxk3rj	21.27022464	0
sxk9j3	16.31502502	0
sxk99v	10.02150042	0
sxkc5r	28.48672652	753
sxk9qk	11.7200363	337
sxk98m	15.29965195	1037
sxk989	15.21962289	1235
sx7ghq	92.22276061	0
sxk9pn	16.31536067	0
sxk9bq	14.95409992	0
sxk92t	16.36096674	0
sxk38t	43.57696075	0
sxkc4b	29.04328638	559
sxk3ce	39.72411254	1446
sxk961	13.86041867	0
sxkb8t	27.99418276	0
sxk3rr	19.94590911	0
sxk91j	18.10115352	0
sxk3j7	29.80205363	0
sxkbfu	30.50461073	0
sxk3ze	17.60952172	1207
sxkbkz	41.27354947	18
sxk9r5	14.03109455	0
sxkbgr	30.91409048	0
sxkbk7	41.58560264	0
sxk6k6	30.95431756	0
sxk3pq	22.56848726	598
sxk1tg	53.78810493	0
sxk9nn	14.34243472	178
sxk9p7	18.33398454	435
sxkbbs	24.55183921	0
sxk97n	9.255747399	479
sxkc0q	19.49545028	0
sxk1cm	70.13600973	0
sxkc43	27.18297618	1290
sxkbvf	40.37494318	0
sxkc9b	21.27596188	1530
sxkc1h	22.40113116	1358
sxkcdm	22.32452159	1344
sxk3e3	33.84805583	521
sxk1rq	48.6991962	988
sxkb9t	30.20572249	0
sxk92e	17.03496643	1168
sxk3w8	22.34689338	181
sxk9qt	11.86393753	1083
sxk1u5	59.99574532	930
sxk6ts	29.25563755	0
sxkd1k	12.43104876	1073
sxk9k5	9.854398591	0
sxkd1e	11.33593587	1271
sx7ghc	89.63831259	1498
sxk3f6	36.96668621	0
sxk94q	14.87584674	614
sxk93b	14.91035627	904
sxk61q	41.17699201	0
sx7fpz	75.97556078	655
sxk3zs	17.61878913	1072
sxkcfs	22.94071034	0
sxk9gj	4.8607429	306
sxkbu5	34.5809224	0
sxkbsb	40.87633201	0
sxk3kw	29.76822123	0
sxk680	46.99623462	0
sxk1x1	49.34150242	0
sxk8xm	25.71213389	1520
sxk8zt	21.87592025	1431
sxk66w	37.83204782	0
sxk938	15.50373185	1161
sxk9dr	7.870352679	0
sxk9ms	10.23570304	549
sxkc6j	22.78022759	1176
sxkb7b	41.65735385	1245
sxk9mt	9.690386429	0
sxk9mx	8.626406191	0
sxk9w0	9.263460317	0
sxk3r6	21.26745018	212
sxk3zh	19.46064912	0
sxkc3u	22.17595964	188
sxkbjf	49.40340764	1604
sxk3ky	28.88096159	0
sxk3r3	21.57407728	0
sxkd2s	17.35755304	176
sxk9p2	19.83519344	0
sxkdmy	12.80499895	0
sxkcub	31.28573588	1281
sxkf24	16.48616643	549
sxk4rx	48.61492902	0
sxk923	18.49969931	1245
sxkbe4	35.29005751	0
sx7fv7	86.98583137	0
sxkbdq	31.60225006	0
sxk9ns	16.29425183	985
sxk9f3	7.576507232	1192
sxk661	38.81093073	910
sx7fkw	88.33396511	0
sxk3xe	18.28670514	0
sxkbgw	32.02177861	0
sxk9pb	20.91191944	30
sxk9rh	13.61069751	1180
sxk99u	10.26254321	0
sxkbsp	36.02631045	0
sxkbgv	33.12953078	0
sxkb87	28.53350633	0
sxkc09	22.27162368	1589
sxk3jt	28.40135365	860
sxk92n	17.67268851	0
sxk3ny	24.10725098	1059
sxk60q	44.81585021	0
sxk3gq	33.31942038	0
sxk1rm	48.8049276	1004
sxk9mn	8.400140197	0
sxk9n3	17.50054725	50
sxk992	13.04317639	0
sxk9dj	9.170716345	0
sxk932	16.12803429	1119
sxk9b3	14.89816092	534
sxk3gm	33.29306881	0
sxkbg2	33.4828819	0
sxk9n5	16.00797692	0
sxk66z	37.15184757	107
sxk3rk	20.69480695	1383
sxk4rd	47.94806176	0
sx7fkw	88.33396511	0
sxkb8w	27.48801037	0
sxk96n	11.57675192	226
sxk3bb	42.53409555	407
sxkcdm	22.32452159	0
sxk90k	20.47159197	0
sxk924	18.90396537	236
sxk96g	11.3052175	64
sxkd45	9.705041614	0
sxkc69	25.46147506	900
sx7fvd	85.95607515	0
sxk9e6	6.696082838	0
sx7fqx	81.12442663	1038
sxk3p3	24.44282962	1217
sxk3rt	19.5969807	602
sxk9w0	9.263460317	0
sxkc51	29.47094249	1293
sxk9s3	6.133077207	0
sxk3k1	32.46183064	0
sx7ghb	89.48540402	1082
sxkdn8	8.735155684	0
sx7cxs	76.72442516	453
sxk98t	14.40684294	1287
sxkd83	20.01162264	0
sxk33w	40.53624738	0
sxk93g	13.52678541	0
sxkbbc	26.56011079	0
sxk699	41.89975638	894
sxkdkv	11.12566816	0
sxk3rr	19.94590911	946
sxkbu5	34.5809224	0
sx7fvr	87.5541594	0
sxk97w	8.467140273	0
sxkd9d	17.3755372	1203
sx7cwf	79.56744716	0
sxk6nt	22.14236437	0
sxk3se	29.09359922	0
sxk3w1	23.94633035	0
sxk3qt	22.96962451	1
sxk9bp	15.94992245	0
sxk1tw	54.56522167	0
sxkcdg	24.36315084	603
sxk3gc	31.45824011	881
sxkc6h	23.01825962	1167
sxkf2c	18.55754422	1206
sxk9px	17.06685477	198
sxk376	34.88774076	149
sxk93u	13.09024658	0
sxk968	13.35599727	1231
sxk4rt	48.32608132	14
sxkc0m	19.90450455	1187
sxk9w7	8.773907949	597
sxkbbz	23.79258003	204
sxk3w2	23.22744781	744
sxk9n4	16.57108491	0
sxk8wz	23.84578401	1276
sxk3rt	19.5969807	1625
sxk969	12.82667579	0
sxkc1h	22.40113116	0
sxkbft	29.40124301	0
sxk3w3	23.0564497	111
sxkbby	24.23722028	1032
sxk3nw	24.89222071	1050
sxk3e6	33.74126417	1633
sxkbu0	35.6547285	0
sxkf1u	20.89499452	1349
sxk962	13.83210775	0
sxkdku	10.52216756	1092
sxk6q7	24.25478963	0
sxk1u4	60.00154953	1561
sxkbsp	36.02631045	0
sxk409	72.96892229	0
sxk9mu	10.6739207	0
sxk9cd	10.25770263	0
sxk1tw	54.56522167	0
sxk1w7	51.95258078	1129
sx7ghb	89.48540402	730
sxk1wh	52.81481264	850
sxk9ne	16.82565385	1387
sxkc09	22.27162368	220
sxk6q5	25.10041354	0
sxk3sb	28.56556503	367
sxk3pm	22.92300406	1220
sxk9x0	12.09325444	0
sxk4jh	56.5554593	207
sxk4jt	54.78466595	0
sxk3wc	21.28484738	1103
sxkbk0	42.27480516	0
sxkbgd	33.44311472	0
sxk3w1	23.94633035	0
sxk3jr	28.67136923	0
sxk1ch	71.05246142	1492
sxk3ew	32.50511392	1006
sx7chx	88.56278951	0
sxk961	13.86041867	1421
sxkb6n	34.70739781	844
sxkc0b	23.35548465	0
sxk9pz	17.72151095	353
sxk92h	18.25777504	272
sxkd1m	12.71231751	1479
sxk9r8	16.63317467	0
sxk3w3	23.0564497	650
sxk691	43.64771855	1576
sxk377	34.70881795	0
sxkbmp	41.97757928	0
sxk1b2	73.8497343	1189
sxkc5s	30.13729001	0
sxk93h	15.18480003	0
sxk8z3	23.52248031	0
sxk92u	15.92858555	0
sxk9rq	13.55044575	0
sxk4hg	57.41952539	0
sx7fmn	86.50886231	1423
sxkbdq	31.60225006	1367
sxk3kx	29.60928136	543
sxkbff	31.28142182	0
sxk999	11.93766656	0
sxk9dw	7.239074718	368
sxkdj4	5.025339888	0
sxk9mp	7.822595367	983
sxk6u2	34.45517945	1336
sxk3we	21.86077909	0
sxk9tx	5.135308269	871
sxk3jr	28.67136923	0
sxk9su	4.637180717	0
sxk9mz	9.141966729	0
sxkd2u	16.62856415	362
sxk66w	37.83204782	151
sxkcv6	33.07720348	0
sxkdkf	9.318282923	0
sxkcv6	33.07720348	0
sxk33g	40.04649123	0
sxkc0r	19.09721561	0
sxkbdq	31.60225006	1395
sxkbuk	35.00908977	0
sxk9t1	6.685628922	1545
sxkbb0	25.44692068	1506
sxk9nt	15.76865375	0
sxk1dw	65.61014618	0
sxkdhf	4.604267086	0
sxk8ye	21.23258556	0
sxk3r6	21.26745018	189
sxk1wc	50.25630944	0
sxk3ew	32.50511392	631
sxk8xm	25.71213389	0
sxkbsd	39.38225955	215
sxk9n3	17.50054725	0
sx7ck9	88.39471496	0
sxkd32	13.68597244	0
sxkbfu	30.50461073	102
sxk976	11.08099136	0
sxk3r1	22.37169997	0
sxkc2x	17.22007447	0
sxk3rn	21.03031819	803
sx7fr6	77.99341258	1221
sxkdjj	6.652542194	760
sxkfnd	37.90644586	0
sxk4pf	46.3570607	387
sxk6sh	34.08869389	0
sxkb6q	35.27704998	0
sxk3sc	28.42628986	1046
sxkbb2	25.9567876	0
sxkb8r	26.463947	561
sxkbhf	46.85895219	1246
sxk3zs	17.61878913	549
sx7fw5	83.32688185	46
sxk4pq	48.46153657	0
sxk91x	15.96802135	0
sxkbj4	47.48090093	1532
sxk91h	18.5609953	992
sxkc0n	18.81207261	0
sxk9xc	14.19622635	0
sxkd86	20.42670374	211
sxkc90	18.67354938	0
sxkbdj	31.4159574	0
sxk1ud	58.15870528	686
sxk933	15.69227902	0
sx7fqv	80.0439173	0
sx7fms	84.53260862	0
sxkd48	7.22174201	0
sxk3jk	29.50444009	0
sxk6gd	37.45152366	1427
sxk9m2	12.17564563	0
sxk1tc	53.91792554	891
sxk3er	33.37064098	182
sxk1bz	72.0032972	0
sxk99w	10.69181101	0
sxk96r	10.48855229	0
sxk4pc	46.30676421	318
sxk99d	11.63502065	1163
sxk1qz	50.42426444	0
sxk6x1	23.62605049	0
sxkfnc	38.76114528	0
sxkb5z	42.11805625	0
sxk38x	43.48695831	0
sxkcex	26.73792408	0
sxk4rs	48.1926467	0
sxk1dw	65.61014618	0
sxkdt8	13.59029261	0
sxkde1	14.23475415	524
sxk1ek	62.92536109	1552
sxk9b9	13.98005152	0
sxk4x8	48.77021193	0
sxk61z	39.46793521	1612
sxk3bp	45.31028871	935
sxk699	41.89975638	0
sxk9ns	16.29425183	0
sxkb96	31.08718974	0
sxk980	17.15495894	0
sx7fpy	75.92224389	0
sxk933	15.69227902	0
sxk1dv	64.72418958	702
sxk1tv	53.68583456	0
sx7chm	89.65909619	267
sxk9fu	5.661754174	609
sxk8xq	25.16029546	0
sxkfpq	40.97563988	0
sxk1wc	50.25630944	0
sxk3k9	30.73354734	0
sxk38x	43.48695831	0
sxk8yx	18.99948407	436
sxkbdq	31.60225006	245
sxk1rm	48.8049276	1299
sxk9n0	17.70692701	0
sxk3kv	29.05668303	0
sxk38w	43.5276882	0
sxk9jx	13.05053648	0
sxk60n	45.72669544	556
sxkcv1	32.17500902	1117
sxk9md	11.34658633	0
sxk924	18.90396537	1010
sxkbk0	42.27480516	0
sxk1gh	63.6815887	0
sxk3z6	18.54240319	130
sxk1tt	54.60536411	0
sxk9p2	19.83519344	0
sxkb8w	27.48801037	1241
sx7cv2	84.9052538	1531
sxk1x9	47.51270148	62
sxk6xh	24.71334529	0
sxkcfq	22.08463571	1005
sxk19m	70.2459076	238
sxkf1g	20.74367773	0
sxkbkx	40.57830641	0
sxk9rd	15.80113234	0
sxk6mu	26.18646595	821
sxkc17	23.50364835	0
sxk90z	17.86977536	0
sxk9fu	5.661754174	0
sxkbsd	39.38225955	0
sxk1tg	53.78810493	0
sxk9yy	9.290575815	1376
sxkdke	9.800175752	0
sxkdqg	13.35277217	1623
sxkbbe	25.027778	0
sxkd94	18.51920994	821
sxk409	72.96892229	0
sxkc6j	22.78022759	0
sxk6qz	23.73869961	124
sxk3rg	19.3629644	0
sxk3zt	17.64924891	0
sx7fvc	84.92805331	325
sxk3th	27.17381264	1221
sxkdm0	8.365921585	934
sx7ghk	91.88897132	0
sxk3p7	23.66352583	146
sxk8yf	22.16169292	626
sxkd42	8.066731877	0
sxk9c5	12.08086853	0
sxk9jy	13.95839473	1232
sxk3nx	24.58116634	0
sxk8yr	18.61991474	0
sxkc1h	22.40113116	0
sxkb8f	30.03400755	0
sxkf32	19.96030654	0
sxk3bd	43.41623985	474
sxk1b9	72.91246703	0
sxk3nh	27.10510969	0
sxkc39	22.19411867	0
sxk4rd	47.94806176	0
sxk18p	74.79176175	525
sxk3zh	19.46064912	365
sxk8z8	24.49973279	976
sxk3wg	20.96359402	0
sxk367	38.26112286	0
sxkd40	8.926823234	0
sxk9k2	11.63587667	0
sxk9k0	11.68043142	0
sxk92v	15.58336862	0
sxk9f3	7.576507232	0
sxkc60	24.10236728	0
sxk929	17.76766892	186
sxk3kz	28.7171871	0
sxkd2q	18.8307243	0
sxk3qc	23.17856282	0
sx7fmn	86.50886231	1388
sxkbj4	47.48090093	251
sxkc1k	23.12572277	0
sxkc2c	19.84074167	1631
sxk9nr	14.2449898	722
sxk97n	9.255747399	589
sxk3xg	17.40055118	0
sxk8yk	20.32136077	1435
sxk1rn	49.60894469	435
sxk1sh	60.16699981	1363
sxk6qs	23.6755925	1393
sxkbkz	41.27354947	487
sxkdd3	15.3702272	0
sxk96p	11.16452102	1315
sxk1uf	57.23728534	280
sxkdr5	13.99696247	1361
sxk61q	41.17699201	16
sxk9k2	11.63587667	0
sxk3r3	21.57407728	1585
sxkd40	8.926823234	1073
sxk99g	10.53360806	0
sxk9sh	4.418093665	0
sxk3wt	21.61725956	502
sxk9kf	10.55721118	1182
sxk960	14.35174409	0
sxkbgv	33.12953078	96
sxk8xj	25.33204007	0
sxk9hm	13.47021613	0
sxk9cd	10.25770263	1007
sxk1bd	72.90157881	0
sxk33u	39.89966823	744
sxk40n	75.00488366	1519
sxk3qb	23.47628418	0
sxk1ge	61.83861593	0
sxk9gb	2.68582385	0
sxk1bz	72.0032972	0
sxk3z4	19.46337903	467
sxk92c	17.05408781	1001
sxk9d5	9.727576115	1079
sxk4r8	47.73356405	0
sxkdrg	16.09177731	266
sxkde8	13.13916067	0
sxkc0d	21.83838477	1573
sx7fqv	80.0439173	0
sxkcve	33.99128412	167
sxk3cg	38.80267261	0
sxk9cc	9.399521697	0
sxkbhs	45.33040159	0
sxk6mb	25.32081781	0
sx7ghk	91.88897132	0
sxk326	45.56838895	0
sxk4rt	48.32608132	727
sxk8vx	17.72219645	103
sxkc3k	20.51194101	0
sxk680	46.99623462	0
sxk3gd	32.36005178	0
sxk3xn	19.6979444	865
sxkb8c	30.54699255	0
sxkc2d	18.73376155	0
sxk9mx	8.626406191	19
sxk9s0	6.820996541	0
sxk96v	10.26285523	0
sxk3w3	23.0564497	0
sxk8zt	21.87592025	1034
sxk3r8	21.11801834	0
sxkd1u	10.80854145	0
sxk8z4	22.55729024	0
sxkbe7	35.52035487	0
sxk9nf	17.81649964	1295
sxk3g9	32.37906199	0
sxkdqs	13.21685527	1375
sxk3nu	24.78254031	1633
sxk992	13.04317639	0
sxk61z	39.46793521	0
sxk3w5	23.6608151	1445
sxkbk7	41.58560264	0
sxk9f3	7.576507232	1637
sxkbdn	30.96549561	487
sxk9hs	14.10515874	617
sxk4rt	48.32608132	0
sxk6mt	27.2739304	687
sxk9jk	14.53101269	1429
sxk9qg	13.38678268	0
sxkc2x	17.22007447	1105
sxk9qe	12.77656734	0
sxk3rg	19.3629644	0
sxk397	40.95445207	626
sxkc43	27.18297618	482
sxk98s	14.57584987	0
sxk99e	11.35725807	123
sxk37h	35.4294303	0
sxk8xj	25.33204007	0
sxkc48	28.28959993	0
sxk3kx	29.60928136	0
sxhzvw	50.53564417	0
sxk3bd	43.41623985	0
sxk6r8	19.30456905	0
sxk9qx	11.01165228	0
sxkbd2	34.32989311	1022
sxkc0r	19.09721561	1153
sxkds2	12.82365039	0
sxk1w2	52.1643302	0
sxk9qh	11.17120381	0
sxk6px	19.06217547	1518
sx7ctz	83.0819672	0
sxk3xe	18.28670514	0
sxkb9t	30.20572249	1475
sxk99j	12.63366793	357
sxk926	18.14146576	99
sxk3gr	33.3569617	0
sxk98c	14.38072882	104
sxk961	13.86041867	60
sxk9mf	11.74348829	0
sxk1em	62.88393783	1543
sxk6w5	27.37052193	634
sxk652	33.40565506	352
sxk1td	54.76659112	0
sxk3wg	20.96359402	44
sxk92f	16.66493637	0
sx7fvc	84.92805331	772
sxkc24	17.23118539	902
sxkd2g	16.25442568	0
sxkbsb	40.87633201	0
sxk90r	19.25446468	0
sxkbum	34.68047619	0
sxk9q6	12.7019721	0
sxk1ct	69.21479184	1465
sxk3pw	21.81689225	118
sxk988	15.47663805	0
sxk936	15.26857998	1483
sxk60q	44.81585021	0
sxk97q	8.822169883	1194
sxk66k	38.3636794	0
sxk3cg	38.80267261	1374
sxk9r8	16.63317467	1377
sxk9bt	13.97465821	0
sxk60v	42.9060648	0
sxk9wj	7.342117868	0
sxk367	38.26112286	1631
sx7cwv	79.45130485	153
sxk6m1	28.13650317	0
sxk9fs	6.578785508	0
sxkb6q	35.27704998	496
sxkdnb	9.604177347	1149
sxk9k5	9.854398591	1609
sxhzvw	50.53564417	0
sxkc5p	27.6569319	0
sxk1dv	64.72418958	639
sxhzvq	49.91737004	776
sxk8z6	22.98314271	0
sxk3x0	20.59663272	0
sxk9bu	13.01531238	1014
sxkb8z	27.52948624	1185
sxkcfe	22.93398736	0
sxkb8c	30.54699255	0
sxk6q0	24.44792659	0
sxk3qd	23.71821414	0
sxkbff	31.28142182	965
sxk3xb	18.00625648	0
sxk9kd	10.4447273	1170
sxk3hw	31.44147951	0
sxkc82	16.12555102	808
sxk4x8	48.77021193	279
sxk3gm	33.29306881	937
sxk98c	14.38072882	1618
sxkbgm	31.61021408	862
sxk8xr	24.61127565	1613
sxk9r5	14.03109455	1090
sxk9mp	7.822595367	0
sxkc53	30.25140433	0
sxkc21	17.60787205	0
sxk1dv	64.72418958	0
sxk6m1	28.13650317	713
sxk3r4	22.07608802	0
sxk1cy	68.30424942	0
sxk1rg	47.23312029	0
sxk9r4	14.46512789	135
sxk9j5	14.93248072	665
sxk1bz	72.0032972	886
sxk66w	37.83204782	213
sxk3n5	27.42856294	0
sxk6gd	37.45152366	554
sxk9jj	13.73087096	0
sxk6xh	24.71334529	1350
sxk6we	25.83455648	0
sxk3ew	32.50511392	0
sxkc4x	26.0160202	1352
sxk938	15.50373185	0
sxk3x0	20.59663272	0
sxk9rh	13.61069751	0
sxk92m	17.15287696	0
sxk9sh	4.418093665	0
sxkbgb	34.92140461	0
sxk1dz	64.66066712	0
sxkc2m	16.97626108	102
sxk4jh	56.5554593	335
sxk1fb	64.6375594	0
sx7gj0	88.59555284	1504
sxk3z5	19.4524061	467
sx7ckc	87.47986961	1284
sx7fvr	87.5541594	1124
sxk988	15.47663805	0
sxk992	13.04317639	1026
sxk9tr	4.349198086	0
sxk9k0	11.68043142	0
sxkbkm	40.7293972	1497
sxkf24	16.48616643	1483
sxkc3p	18.90364385	1012
sxk6nr	23.38097916	0
sxk96c	12.38066316	0
sxk656	33.53629247	0
sxkd1p	14.12032318	0
sxk9nn	14.34243472	152
sxk9kg	9.954624883	0
sxk92v	15.58336862	297
sxk3jf	28.53583425	0
sxk3zs	17.61878913	0
sxk93k	14.46155972	0
sxk8zz	21.39877484	0
sxk6sy	32.24985209	0
sxk93k	14.46155972	0
sxk3rz	18.24471246	0
sxk9hr	12.24732113	0
sxkc98	20.40372137	455
sxkb96	31.08718974	186
sxk8zd	23.43760123	22
sxk4hd	58.29190478	0
sxkb73	39.98704184	0
sxk98m	15.29965195	0
sxk36s	37.21343111	810
sxkbfb	32.08604908	0
sxk3nh	27.10510969	0
sxk3qv	22.11702975	0
sxk675	35.54063569	0
sxkc2q	16.6751005	0
sxkcf3	22.0493024	0
sxkd2t	17.72944284	0
sxk3r9	20.78675844	0
sxkb6g	37.86607778	1136
sxk932	16.12803429	250
sxk97p	8.734886467	196
sxkb98	32.62014225	0
sxk3f5	37.88123253	0
sxk8xy	26.01827204	629
sxk9ms	10.23570304	0
sxkd2s	17.35755304	1417
sxkcd5	21.66178945	0
sxk676	34.49020824	35
sxk91u	16.8892693	64
sxkdqn	13.22120812	0
sxkbv7	38.47195149	0
sxk3w2	23.22744781	281
sxk96v	10.26285523	594
sxk38y	42.6084084	0
sxk967	12.32842894	1464
sxkdmy	12.80499895	0
sxk4nz	50.36962928	0
sxk9mb	12.84046666	0
sxk6t2	28.88243645	1382
sxkc1d	24.60665019	1476
sxk33x	40.41889028	1124
sxk999	11.93766656	1064
sxk9nf	17.81649964	501
sxk323	45.713783	0
sxk9m3	11.59266185	1578
sxk40j	74.95578696	0
sxk6k9	29.89658783	0
sxk9m2	12.17564563	1228
sxk9kt	8.617181441	0
sxkdd4	16.35960953	1227
sxk8zn	20.39575208	1403
sxkd2t	17.72944284	0
sxk3gq	33.31942038	74
sx7fr5	78.97798578	0
sxk90h	21.15058729	40
sxk9bf	13.0180486	0
sxkdhm	6.097963674	0
sxkdrk	15.08430083	0
sxkds3	13.43509872	1074
sxkdsf	14.15343247	0
sxk3pc	23.07393007	0
sxk97k	9.940521064	913
sxk1g4	63.68725326	0
sxk6q0	24.44792659	250
sxkbsb	40.87633201	214
sxk9m2	12.17564563	0
sxk9p8	20.35978055	0
sxk9gc	2.307033181	0
sxk3j7	29.80205363	716
sxk9qb	14.78343019	0
sxk9m2	12.17564563	305
sxk93z	11.87363249	0
sxk9g2	4.216786556	0
sxk9e3	7.208615645	0
sxk9bu	13.01531238	0
sxk1fj	67.37236655	211
sxk9dk	8.62318433	432
sxk3ex	32.45163163	1243
sxk6sy	32.24985209	987
sxk8zb	24.96076521	0
sxk3eq	33.42272837	16
sxk3z5	19.4524061	1535
sxk1v1	56.32836995	1607
sxkcej	25.05574508	1162
sxk9td	7.126724343	0
sxk6kc	29.01527754	0
sxk9qd	13.25164809	0
sxkc69	25.46147506	1581
sxkd9d	17.3755372	0
sxkbs9	39.77553834	0
sxk8zh	21.46889511	1631
sxkc2m	16.97626108	597
sxk3r4	22.07608802	1294
sxk3kx	29.60928136	0
sxk19j	71.16631785	1420
sxkc5s	30.13729001	90
sxkf1w	20.37541512	1486
sxk927	17.79703535	0
sxk91t	16.92468796	0
sxkc58	31.35852628	557
sxkc90	18.67354938	1059
sxkc3h	19.69196163	1325
sxkd1e	11.33593587	499
sxkd1v	11.13102738	0
sxk9qe	12.77656734	583
sxk6gd	37.45152366	0
sxkdn8	8.735155684	0
sxk3w8	22.34689338	0
sx7ftz	84.67940577	0
sxkc60	24.10236728	0
sx7fqk	81.7918871	0
sxkb8r	26.463947	0
sxk9t6	6.582645105	0
sxkcv1	32.17500902	1603
sxk1xc	46.59873949	0
sxk3kx	29.60928136	490
sxk9ms	10.23570304	0
sxk8zz	21.39877484	0
sxk3ze	17.60952172	0
sxk900	22.85376563	1606
sxk9j7	15.12434408	421
sxkc2u	18.88139885	0
sxkd5y	6.984587642	1165
sxk9n3	17.50054725	0
sxkdqs	13.21685527	0
sxk1wc	50.25630944	1039
sxk329	44.8194169	0
sxkbdc	35.09308753	0
sxk3wz	20.52561173	0
sxk9me	10.7881151	0
sxk1tw	54.56522167	0
sxk9pp	15.83766247	0
sxk1xd	47.43570341	482
sxk9tf	7.742646619	0
sxk3r5	21.79362627	0
sxk9qq	10.78747137	0
sxk93w	12.97679126	444
sxkc3u	22.17595964	1192
sxk8zc	24.43780133	0
sxk3j6	30.10914472	0
sxk9bu	13.01531238	0
sxk8zz	21.39877484	1381
sxk3rj	21.27022464	0
sxk664	38.94855005	1603
sxkdnb	9.604177347	1338
sxk9dh	9.433450919	0
sxk3w0	24.1110906	0
sxk3k2	31.81570317	1390
sxk3ks	30.12084386	0
sxk915	19.0293751	0
sxkdjn	7.217061484	1130
sxk9pb	20.91191944	0
sx7fmk	85.4464909	0
sxk60m	44.7302439	1316
sxk1zz	46.2302757	0
sxk6es	35.74415107	0
sxk9q2	13.72268456	695
sxk3zs	17.61878913	618
sxkbhm	44.2577075	0
sxk9jx	13.05053648	0
sxkd1k	12.43104876	0
sxk9pp	15.83766247	0
sxk1s7	59.29763806	0
sxkf24	16.48616643	0
sxkfn3	36.92732767	61
sxk8yr	18.61991474	605
sxk96c	12.38066316	977
sxk6k7	31.1394544	430
sxk8ze	22.91255	906
sxk90h	21.15058729	0
sxk3w1	23.94633035	0
sxkc5q	28.75586523	1489
sxkc21	17.60787205	41
sxk3r6	21.26745018	288
sxk99r	11.42990053	0
sxkcdd	23.59750303	1500
sxk33f	40.20207915	84
sxkdr5	13.99696247	1230
sxkbg8	34.19725727	0
sxk8z9	23.96675068	0
sxkb8z	27.52948624	966
sxkc09	22.27162368	1378
sxk6qs	23.6755925	687
sxkbue	36.11692972	555
sx7gj0	88.59555284	1165
sxk90r	19.25446468	433
sxk9yy	9.290575815	0
sxkd2n	19.56421083	0
sxkcd5	21.66178945	0
sxk4pq	48.46153657	835
sxk3z3	18.57397613	1483
sxkc82	16.12555102	1526
sxkc2d	18.73376155	506
sxk90j	20.74801153	0
sxk9t5	5.585105465	480
sxk9ys	8.212057747	401
sxk92z	14.94415621	0
sxkbgg	33.82451699	0
sxk6rc	18.73893797	1484
sxk6su	31.64396026	0
sxk9gn	5.047073538	0
sxk9n7	16.39598169	1049
sxkbhf	46.85895219	0
sxk3qq	23.61327152	1500
sxk6sh	34.08869389	0
sxk6g7	38.55348922	1024
sxk9bp	15.94992245	245
sxk9hy	12.97586783	0
sxk907	20.89734109	46
sxkdnb	9.604177347	1345
sxkbkk	41.15518415	981
sxk66k	38.3636794	0
sxk3z5	19.4524061	0
sxk3sn	30.67060771	0
sxk3jk	29.50444009	231
